DateTime,TodaysCondition,HTempC,LTempC,CurrTemp,CurrCond,WSpeedKmh,Direction,UV,Hum
"February 24, 2019 at 08:00PM",Mostly Cloudy,,24,30,Partly Cloudy,11,Southeast,0,67
"February 24, 2019 at 09:00PM",Mostly Cloudy,,24,28,Partly Cloudy,5,Southwest,0,73
"February 24, 2019 at 10:00PM",Mostly Cloudy,,24,28,Fair,5,Northwest,0,73
"February 24, 2019 at 11:00PM",Mostly Cloudy,,24,27,Partly Cloudy,6,Northwest,0,79
"February 25, 2019 at 12:00AM",Cloudy,,24,26,Partly Cloudy,6,Northwest,0,81
"February 25, 2019 at 01:00AM",Cloudy,,24,26,Mostly Cloudy,6,North,0,85
"February 25, 2019 at 02:00AM",Cloudy,,24,26,Mostly Cloudy,6,North,0,87
"February 25, 2019 at 03:01AM",Mostly Cloudy,,24,26,Partly Cloudy,6,North,0,86
"February 25, 2019 at 04:00AM",Isolated Thunderstorms,38,24,25,Partly Cloudy,6,North,0,88
"February 25, 2019 at 05:00AM",Isolated Thunderstorms,38,24,25,Partly Cloudy,6,North,0,86
"February 25, 2019 at 06:00AM",Isolated Thunderstorms,38,23,26,Mostly Cloudy,8,North,0,83
"February 25, 2019 at 07:00AM",Isolated Thunderstorms,38,24,26,Partly Cloudy,6,North,1,80
"February 25, 2019 at 08:00AM",Isolated Thunderstorms,38,24,29,Partly Cloudy,10,North,2,73
"February 25, 2019 at 09:00AM",Isolated Thunderstorms,38,24,32,Partly Cloudy,13,Northwest,4,66
"February 25, 2019 at 10:00AM",Isolated Thunderstorms,38,24,34,Partly Cloudy,11,Northwest,7,58
"February 25, 2019 at 11:00AM",PM Thunderstorms,38,24,35,Partly Cloudy,11,North,10,52
"February 25, 2019 at 12:00PM",PM Thunderstorms,38,24,37,Fair,10,North,11,47
"February 25, 2019 at 01:00PM",Scattered Thunderstorms,38,24,38,Partly Cloudy,8,North,11,44
"February 25, 2019 at 02:00PM",Scattered Thunderstorms,38,24,38,Partly Cloudy,10,North,11,43
"February 25, 2019 at 03:00PM",Thunderstorms,32,24,32,Rain Shower,8,North,8,60
"February 25, 2019 at 04:00PM",Thunderstorms Early,,24,28,Light Rain with Thunder,8,East,3,81
"February 25, 2019 at 05:00PM",Thunderstorms Early,,24,33,Mostly Cloudy,11,South,1,59
"February 25, 2019 at 06:00PM",Thunderstorms Early,,24,33,Cloudy,10,Southeast,0,61
"February 25, 2019 at 06:00PM",Thunderstorms Early,,24,33,Cloudy,10,Southeast,0,61
"February 25, 2019 at 07:00PM",Isolated Thunderstorms,,24,27,Rain Shower,13,West,0,86
"February 25, 2019 at 08:00PM",Thunderstorms Early,,24,26,Rain Shower,10,Northwest,0,87
"February 25, 2019 at 09:00PM",Cloudy,,24,27,Cloudy,11,Southeast,0,87
"February 25, 2019 at 10:00PM",Cloudy,,24,26,Cloudy,10,Northwest,0,87
"February 25, 2019 at 11:00PM",Cloudy,,24,26,Cloudy,6,North,0,86
"February 26, 2019 at 12:00AM",Mostly Cloudy,,24,25,Mostly Cloudy,6,North,0,89
"February 26, 2019 at 01:00AM",Cloudy,,24,25,Cloudy,6,North,0,89
"February 26, 2019 at 02:01AM",Cloudy,,24,25,Cloudy,6,North,0,91
"February 26, 2019 at 03:00AM",Cloudy,,24,24,Cloudy,6,Northwest,0,93
"February 26, 2019 at 04:00AM",Thunderstorms,36,23,24,Cloudy,11,West,0,93
"February 26, 2019 at 05:00AM",Thunderstorms,36,23,25,Cloudy,8,Northwest,0,92
"February 26, 2019 at 06:00AM",Thunderstorms,36,23,25,Cloudy,10,Northwest,0,91
"February 26, 2019 at 07:00AM",Thunderstorms,36,23,26,Cloudy,8,Northwest,0,87
"February 26, 2019 at 08:00AM",Thunderstorms,34,22,27,Mostly Cloudy,6,North,1,85
"February 26, 2019 at 09:00AM",PM Thunderstorms,32,22,28,Mostly Cloudy,8,Northwest,3,80
"February 26, 2019 at 10:00AM",PM Thunderstorms,35,23,30,Mostly Cloudy,8,North,5,72
"February 26, 2019 at 11:00AM",PM Thunderstorms,34,23,33,Mostly Cloudy,8,North,11,62
"February 26, 2019 at 12:00PM",Heavy Thunderstorms,34,23,33,Mostly Cloudy,8,Northeast,10,59
"February 26, 2019 at 01:00PM",Heavy Thunderstorms,32,22,32,Cloudy,11,Northeast,8,62
"February 26, 2019 at 02:00PM",Heavy Thunderstorms,30,22,28,Light Rain,13,Southeast,8,82
"February 26, 2019 at 03:00PM",Thunderstorms,28,23,32,Mostly Cloudy,6,Southeast,6,60
"February 26, 2019 at 04:00PM",Thunderstorms,,23,32,Mostly Cloudy,5,Northeast,3,63
"February 26, 2019 at 05:00PM",Thunderstorms,,23,30,Cloudy,8,Northeast,0,73
"February 26, 2019 at 06:00PM",Thunderstorms,,23,29,Cloudy,8,Northeast,0,77
"February 26, 2019 at 06:00PM",Thunderstorms,,23,29,Cloudy,8,Northeast,0,77
"February 26, 2019 at 07:00PM",Thunderstorms,,23,28,Cloudy,8,Southeast,0,80
"February 26, 2019 at 08:00PM",Thunderstorms,,23,26,Cloudy,10,Southwest,0,93
"February 26, 2019 at 09:00PM",Scattered Thunderstorms,,23,24,Cloudy,13,Southwest,0,91
"February 26, 2019 at 10:00PM",Isolated Thunderstorms,,23,24,Cloudy,6,Southwest,0,89
"February 26, 2019 at 11:00PM",Thunderstorms Early,,23,24,Cloudy,3,Northwest,0,92
"February 27, 2019 at 12:00AM",Cloudy,,23,24,Cloudy,5,North,0,92
"February 27, 2019 at 01:00AM",Cloudy,,23,24,Mostly Cloudy,5,North,0,96
"February 27, 2019 at 02:00AM",Cloudy,,23,24,Mostly Cloudy,5,North,0,97
"February 27, 2019 at 03:00AM",Cloudy,,23,24,Mostly Cloudy,5,Northwest,0,95
"February 27, 2019 at 04:00AM",Thunderstorms,32,23,24,Mostly Cloudy,5,North,0,94
"February 27, 2019 at 05:00AM",Thunderstorms,32,23,24,Cloudy,5,North,0,93
"February 27, 2019 at 06:00AM",Thunderstorms,32,23,24,Mostly Cloudy,5,Northeast,0,95
"February 27, 2019 at 07:00AM",Thunderstorms,32,23,26,Mostly Cloudy,8,North,0,85
"February 27, 2019 at 08:00AM",Thunderstorms,32,23,27,Mostly Cloudy,6,North,1,83
"February 27, 2019 at 09:00AM",PM Thunderstorms,32,23,28,Mostly Cloudy,10,North,3,76
"February 27, 2019 at 10:00AM",PM Thunderstorms,32,23,29,Partly Cloudy,11,North,6,68
"February 27, 2019 at 11:00AM",Thunderstorms,33,23,32,Partly Cloudy,8,North,10,61
"February 27, 2019 at 12:00PM",Thunderstorms,33,23,32,Fair,10,North,11,58
"February 27, 2019 at 01:00PM",Thunderstorms,33,23,33,Partly Cloudy,11,Northeast,11,58
"February 27, 2019 at 02:00PM",Thunderstorms,28,23,32,Partly Cloudy,14,Northeast,11,60
"February 27, 2019 at 03:00PM",Thunderstorms,28,23,28,Light Rain,16,Southeast,5,82
"February 27, 2019 at 04:00PM",Thunderstorms,,23,26,Rain,14,South,3,90
"February 27, 2019 at 05:00PM",Thunderstorms,,23,26,Rain,14,South,1,90
"February 27, 2019 at 06:00PM",Thunderstorms,,23,28,Cloudy,13,South,0,77
"February 27, 2019 at 06:00PM",Thunderstorms,,23,28,Cloudy,13,South,0,77
"February 27, 2019 at 07:00PM",Thunderstorms,,23,27,Cloudy,11,South,0,83
"February 27, 2019 at 08:00PM",Thunderstorms,,23,27,Cloudy,10,South,0,84
"February 27, 2019 at 09:00PM",Scattered Thunderstorms,,23,26,Cloudy,6,Southwest,0,87
"February 27, 2019 at 10:00PM",Scattered Thunderstorms,,23,26,Cloudy,6,North,0,91
"February 27, 2019 at 11:00PM",Thunderstorms,,23,25,Rain Shower,5,Northwest,0,93
"February 28, 2019 at 12:00AM",Scattered Thunderstorms,,23,25,Rain Shower,6,North,0,94
"February 28, 2019 at 01:00AM",Scattered Thunderstorms,,23,24,Rain Shower,6,North,0,94
"February 28, 2019 at 02:00AM",Isolated Thunderstorms,,23,24,Cloudy,6,Northwest,0,95
"February 28, 2019 at 03:00AM",Cloudy,,23,24,Cloudy,8,Northwest,0,95
"February 28, 2019 at 04:00AM",Thunderstorms,32,22,24,Rain Shower,6,North,0,95
"February 28, 2019 at 05:00AM",Thunderstorms,32,22,24,Cloudy,6,North,0,95
"February 28, 2019 at 06:00AM",Thunderstorms,31,22,24,Cloudy,8,North,0,93
"February 28, 2019 at 07:00AM",Thunderstorms,32,23,26,Cloudy,10,North,0,90
"February 28, 2019 at 08:00AM",Thunderstorms,31,22,27,Mostly Cloudy,11,North,1,86
"February 28, 2019 at 09:00AM",Thunderstorms,32,23,28,Mostly Cloudy,13,North,3,83
"February 28, 2019 at 10:00AM",Thunderstorms,32,23,29,Mostly Cloudy,11,North,5,77
"February 28, 2019 at 11:00AM",Thunderstorms,32,23,31,Mostly Cloudy,8,North,8,69
"February 28, 2019 at 12:00PM",Thunderstorms,33,23,33,Mostly Cloudy,8,North,10,61
"February 28, 2019 at 01:00PM",Thunderstorms,32,23,32,Mostly Cloudy,10,North,8,66
"February 28, 2019 at 02:00PM",Thunderstorms,29,23,32,Cloudy,11,North,5,65
"February 28, 2019 at 03:00PM",Thunderstorms,28,23,29,Rain Shower,11,South,4,79
"February 28, 2019 at 04:00PM",Thunderstorms,,23,31,Cloudy,13,South,3,70
"February 28, 2019 at 05:00PM",Thunderstorms,,23,29,Cloudy,14,South,1,76
"February 28, 2019 at 06:00PM",Thunderstorms,,23,28,Cloudy,11,South,0,81
"February 28, 2019 at 06:00PM",Thunderstorms,,23,28,Cloudy,11,South,0,81
"February 28, 2019 at 07:00PM",Thunderstorms,,23,27,Cloudy,8,South,0,84
"February 28, 2019 at 08:00PM",Thunderstorms,,23,27,Cloudy,6,South,0,86
"February 28, 2019 at 09:00PM",Thunderstorms,,23,26,Cloudy,8,South,0,89
"February 28, 2019 at 10:00PM",Thunderstorms,,23,26,Cloudy,3,Southeast,0,92
"February 28, 2019 at 11:00PM",Thunderstorms,,23,25,Cloudy,3,East,0,92
"March 01, 2019 at 12:00AM",Thunderstorms,,23,25,Cloudy,3,East,0,93
"March 01, 2019 at 01:00AM",Thunderstorms,,23,24,Cloudy,3,Northeast,0,95
"March 01, 2019 at 02:00AM",Thunderstorms,,23,24,Cloudy,3,North,0,98
"March 01, 2019 at 03:00AM",Isolated Thunderstorms,,23,24,Cloudy,5,Northwest,0,97
"March 01, 2019 at 04:00AM",Thunderstorms,31,22,24,Cloudy,5,Northeast,0,97
"March 01, 2019 at 05:00AM",Thunderstorms,29,23,24,Cloudy,5,Northeast,0,98
"March 01, 2019 at 06:00AM",Thunderstorms,29,23,24,Cloudy,5,Northeast,0,97
"March 01, 2019 at 07:00AM",Thunderstorms,29,23,25,Cloudy,6,North,0,92
"March 01, 2019 at 08:00AM",Thunderstorms,29,23,26,Cloudy,6,North,1,90
"March 01, 2019 at 09:00AM",Thunderstorms,30,23,27,Cloudy,8,North,3,82
"March 01, 2019 at 10:00AM",Thunderstorms,31,23,29,Mostly Cloudy,10,Northeast,6,76
"March 01, 2019 at 11:00AM",Thunderstorms,30,23,29,Mostly Cloudy,8,North,7,76
"March 01, 2019 at 12:00PM",Thunderstorms,31,23,30,Mostly Cloudy,10,North,11,74
"March 01, 2019 at 01:00PM",Thunderstorms,31,23,31,Mostly Cloudy,8,North,11,73
"March 01, 2019 at 02:00PM",Thunderstorms,29,23,31,Mostly Cloudy,10,Northeast,9,70
"March 01, 2019 at 03:00PM",Thunderstorms,31,23,30,Mostly Cloudy,10,Southeast,5,73
"March 01, 2019 at 04:00PM",Thunderstorms,,23,27,Rain,13,Southeast,2,90
"March 01, 2019 at 05:00PM",Thunderstorms,,23,26,Rain,13,Southeast,1,90
"March 01, 2019 at 06:00PM",Heavy Thunderstorms,,23,28,Cloudy,13,South,0,82
"March 01, 2019 at 06:00PM",Heavy Thunderstorms,,23,28,Cloudy,13,South,0,82
"March 01, 2019 at 07:00PM",Heavy Thunderstorms,,23,26,Mostly Cloudy,11,South,0,90
"March 01, 2019 at 08:00PM",Heavy Thunderstorms,,23,24,Rain Shower,8,Southeast,0,95
"March 01, 2019 at 09:00PM",Thunderstorms,,23,24,Rain Shower,10,Northwest,0,93
"March 01, 2019 at 10:00PM",Thunderstorms,,22,23,Rain,11,Northwest,0,97
"March 01, 2019 at 11:00PM",Thunderstorms,,22,23,Rain,10,Northwest,0,98
"March 02, 2019 at 12:00AM",Thunderstorms,,23,23,Rain,8,Northwest,0,97
"March 02, 2019 at 01:00AM",Rain,,22,23,Rain,8,Northwest,0,97
"March 02, 2019 at 02:00AM",Rain,,22,23,Rain,10,Northwest,0,99
"March 02, 2019 at 03:01AM",Light Rain,,22,23,Rain,8,Northwest,0,98
"March 02, 2019 at 04:00AM",Thunderstorms,29,22,22,Cloudy,6,North,0,99
"March 02, 2019 at 05:00AM",Thunderstorms,29,22,23,Cloudy,6,North,0,97
"March 02, 2019 at 06:00AM",Thunderstorms,29,22,23,Light Rain,6,North,0,95
"March 02, 2019 at 07:00AM",Thunderstorms,29,22,23,Rain,11,North,0,91
"March 02, 2019 at 08:00AM",Thunderstorms,29,22,24,Rain,10,North,2,90
"March 02, 2019 at 09:00AM",Thunderstorms,29,22,25,Rain,8,North,3,89
"March 02, 2019 at 10:00AM",Thunderstorms,29,22,24,Rain,6,North,4,90
"March 02, 2019 at 11:00AM",PM Thunderstorms,28,22,26,Cloudy,10,North,5,84
"March 02, 2019 at 12:00PM",PM Thunderstorms,29,22,27,Showers in the Vicinity,11,North,6,82
"March 02, 2019 at 01:00PM",Thunderstorms,28,22,27,Rain Shower,11,North,6,81
"March 02, 2019 at 02:00PM",Thunderstorms,29,22,29,Cloudy,10,North,6,75
"March 02, 2019 at 03:00PM",Thunderstorms,29,22,29,Mostly Cloudy,10,Northeast,6,74
"March 02, 2019 at 04:00PM",Thunderstorms,,22,29,Cloudy,11,Northeast,3,74
"March 02, 2019 at 05:00PM",Thunderstorms,,22,27,Rain Shower,8,East,1,82
"March 02, 2019 at 06:00PM",Thunderstorms,,22,26,Rain,6,East,0,90
"March 02, 2019 at 06:00PM",Thunderstorms,,22,26,Rain,6,East,0,90
"March 02, 2019 at 07:00PM",Thunderstorms,,23,25,Rain,8,Northeast,0,90
"March 02, 2019 at 08:00PM",Thunderstorms,,23,25,Rain,8,Northeast,0,90
"March 02, 2019 at 09:00PM",Rain,,22,25,Rain,6,Northwest,0,89
"March 02, 2019 at 10:00PM",Rain,,22,24,Rain Shower,6,Northwest,0,92
"March 02, 2019 at 11:00PM",Rain,,22,24,Light Rain,5,Northwest,0,92
"March 03, 2019 at 12:00AM",Showers,,22,24,Light Rain,5,North,0,92
"March 03, 2019 at 01:00AM",Rain,,22,24,Light Rain,6,North,0,91
"March 03, 2019 at 02:01AM",Showers,,22,24,Cloudy,6,North,0,94
"March 03, 2019 at 03:01AM",Showers,,23,23,Cloudy,8,North,0,93
"March 03, 2019 at 04:00AM",Thunderstorms,30,22,23,Cloudy,6,North,0,94
"March 03, 2019 at 05:00AM",Thunderstorms,29,22,23,Cloudy,6,North,0,93
"March 03, 2019 at 06:00AM",Thunderstorms,30,22,23,Cloudy,8,North,0,92
"March 03, 2019 at 07:00AM",Thunderstorms,29,22,24,Mostly Cloudy,8,North,0,91
"March 03, 2019 at 08:00AM",Thunderstorms,31,22,26,Mostly Cloudy,6,North,2,89
"March 03, 2019 at 09:00AM",Thunderstorms,30,22,27,Mostly Cloudy,8,North,4,81
"March 03, 2019 at 10:00AM",Thunderstorms,30,22,29,Mostly Cloudy,5,North,7,75
"March 03, 2019 at 11:00AM",Thunderstorms,31,22,30,Mostly Cloudy,5,North,9,69
"March 03, 2019 at 12:00PM",Thunderstorms,29,22,31,Mostly Cloudy,6,North,11,68
"March 03, 2019 at 01:00PM",Thunderstorms,28,22,31,Cloudy,6,North,9,69
"March 03, 2019 at 02:00PM",Thunderstorms,26,22,26,Rain,6,Southeast,6,90
"March 03, 2019 at 03:00PM",Thunderstorms,27,22,26,Rain,10,Southeast,3,90
"March 03, 2019 at 04:00PM",Heavy Thunderstorms,,22,26,Rain,10,Southeast,3,90
"March 03, 2019 at 05:00PM",Heavy Thunderstorms,,22,26,Thunderstorm,8,Southeast,1,90
"March 03, 2019 at 06:00PM",Thunderstorms,,22,25,Rain,8,South,0,90
"March 03, 2019 at 06:00PM",Thunderstorms,,22,25,Rain,8,South,0,90
"March 03, 2019 at 07:00PM",Thunderstorms,,22,24,Rain,8,Southeast,0,95
"March 03, 2019 at 08:00PM",Thunderstorms,,22,24,Rain,6,Southeast,0,96
"March 03, 2019 at 09:00PM",Thunderstorms,,22,23,Cloudy,6,South,0,97
"March 03, 2019 at 10:00PM",Thunderstorms,,22,23,Rain Shower,2,Southwest,0,97
"March 03, 2019 at 11:00PM",Thunderstorms,,22,23,Cloudy,3,Northwest,0,95
"March 04, 2019 at 12:00AM",Scattered Thunderstorms,,22,23,Cloudy,8,East,0,95
"March 04, 2019 at 01:00AM",Showers,,22,23,Cloudy,6,Northeast,0,97
"March 04, 2019 at 02:01AM",Rain,,22,22,Cloudy,6,North,0,97
"March 04, 2019 at 03:01AM",Showers,,22,22,Cloudy,6,Northwest,0,97
"March 04, 2019 at 04:00AM",Scattered Thunderstorms,31,22,22,Cloudy,5,North,0,97
"March 04, 2019 at 05:00AM",Scattered Thunderstorms,31,22,22,Cloudy,8,North,0,98
"March 04, 2019 at 06:00AM",Thunderstorms,31,22,22,Cloudy,8,North,0,95
"March 04, 2019 at 07:00AM",Thunderstorms,31,22,23,Mostly Cloudy,8,North,0,93
"March 04, 2019 at 08:00AM",Scattered Thunderstorms,31,22,24,Mostly Cloudy,10,North,2,91
"March 04, 2019 at 09:00AM",Thunderstorms,31,22,26,Mostly Cloudy,13,North,3,86
"March 04, 2019 at 10:00AM",Thunderstorms,31,22,28,Mostly Cloudy,10,North,7,75
"March 04, 2019 at 11:00AM",Thunderstorms,30,22,26,Light Rain,11,North,9,82
"March 04, 2019 at 12:00PM",Thunderstorms,31,22,26,Light Rain,10,North,11,82
"March 04, 2019 at 01:00PM",Thunderstorms,27,21,25,Rain,10,Northeast,11,90
"March 04, 2019 at 02:00PM",Thunderstorms,27,22,31,Cloudy,10,Northeast,5,65
"March 04, 2019 at 03:00PM",Thunderstorms,27,22,25,Rain,10,Southeast,5,90
"March 04, 2019 at 04:00PM",Thunderstorms Early,,22,25,Rain,11,South,3,90
"March 04, 2019 at 05:00PM",Thunderstorms Early,,22,28,Cloudy,8,Southeast,1,76
"March 04, 2019 at 06:00PM",Isolated Thunderstorms,,22,27,Cloudy,8,Southeast,0,82
"March 04, 2019 at 07:00PM",Isolated Thunderstorms,,22,26,Cloudy,5,Southeast,0,84
"March 04, 2019 at 08:05PM",Thunderstorms Early,,22,24,Cloudy,8,Southwest,0,91
"March 04, 2019 at 09:00PM",Cloudy,,22,24,Mostly Cloudy,5,Northwest,0,92
"March 04, 2019 at 10:00PM",Partly Cloudy,,22,24,Mostly Cloudy,3,Northwest,0,91
"March 04, 2019 at 11:00PM",Cloudy,,22,24,Cloudy,5,Northwest,0,93
"March 05, 2019 at 12:00AM",Clouds Early/Clearing Late,,22,24,Cloudy,5,North,0,94
"March 05, 2019 at 01:00AM",Partly Cloudy,,22,23,Cloudy,6,North,0,95
"March 05, 2019 at 02:00AM",Partly Cloudy,,22,23,Mostly Cloudy,6,North,0,94
"March 05, 2019 at 03:00AM",Mostly Cloudy,,22,23,Mostly Cloudy,8,North,0,93
"March 05, 2019 at 04:00AM",PM Thunderstorms,34,22,23,Mostly Cloudy,6,North,0,93
"March 05, 2019 at 05:00AM",PM Thunderstorms,34,22,23,Mostly Cloudy,6,North,0,93
"March 05, 2019 at 06:00AM",PM Thunderstorms,34,22,23,Mostly Cloudy,8,North,0,93
"March 05, 2019 at 07:00AM",PM Thunderstorms,34,22,23,Partly Cloudy,8,North,0,90
"March 05, 2019 at 08:00AM",PM Thunderstorms,34,22,25,Mostly Cloudy,8,North,1,85
"March 05, 2019 at 09:00AM",PM Thunderstorms,34,22,27,Mostly Cloudy,10,North,3,79
"March 05, 2019 at 10:00AM",PM Thunderstorms,34,22,29,Partly Cloudy,10,North,9,68
"March 05, 2019 at 11:00AM",PM Thunderstorms,34,22,31,Sunny,10,North,11,62
"March 05, 2019 at 12:00PM",PM Thunderstorms,34,22,32,Sunny,8,North,11,56
"March 05, 2019 at 01:00PM",Scattered Thunderstorms,34,22,33,Sunny,8,North,11,51
"March 05, 2019 at 02:00PM",Scattered Thunderstorms,32,21,33,Partly Cloudy,10,Southeast,10,51
"March 05, 2019 at 03:00PM",Scattered Thunderstorms,33,22,33,Partly Cloudy,13,Southeast,7,52
"March 05, 2019 at 04:00PM",Thunderstorms Early,,21,28,Rain Shower,11,South,4,72
"March 05, 2019 at 05:00PM",Thunderstorms Early,,22,31,Mostly Cloudy,11,Southeast,1,67
"March 05, 2019 at 06:00PM",Thunderstorms Early,,22,29,Mostly Cloudy,8,Southwest,0,75
"March 05, 2019 at 06:00PM",Thunderstorms Early,,22,29,Mostly Cloudy,8,Southwest,0,75
"March 05, 2019 at 07:00PM",Isolated Thunderstorms,,22,27,Mostly Cloudy,10,Southwest,0,80
"March 05, 2019 at 08:00PM",Partly Cloudy,,22,26,Mostly Cloudy,6,Southwest,0,85
"March 05, 2019 at 09:00PM",Partly Cloudy,,22,25,Partly Cloudy,3,West,0,89
"March 5, 2019 at 10:00PM",Thunderstorms Early,,22,25,Fair,5,Northwest,0,88
"March 5, 2019 at 11:00PM",Isolated Thunderstorms,,22,24,Showers in the Vicinity,5,Northwest,0,92
"March 6, 2019 at 12:00AM",Mostly Clear,,22,24,Clear,5,Northwest,0,91
"March 6, 2019 at 01:00AM",Partly Cloudy,,22,23,Clear,5,Northwest,0,93
"March 6, 2019 at 02:02AM",Partly Cloudy,,22,23,Clear,6,Northwest,0,92
"March 6, 2019 at 03:05AM",Partly Cloudy,,22,23,Fair,6,Northwest,0,92
"March 6, 2019 at 04:00AM",Thunderstorms,33,23,23,Fair,6,North,0,94
"March 6, 2019 at 05:00AM",Thunderstorms,33,23,23,Partly Cloudy,8,North,0,96
"March 6, 2019 at 06:00AM",Thunderstorms,33,23,23,Partly Cloudy,8,North,0,93
"March 6, 2019 at 07:00AM",Thunderstorms,34,23,25,Sunny,8,North,1,87
"March 6, 2019 at 08:00AM",Thunderstorms,33,23,27,Fair,11,North,2,80
"March 6, 2019 at 09:00AM",Thunderstorms,33,23,29,Partly Cloudy,10,North,5,72
"March 6, 2019 at 10:00AM",Thunderstorms,33,23,31,Partly Cloudy,13,Northeast,9,66
"March 6, 2019 at 11:00AM",Thunderstorms,34,23,33,Partly Cloudy,13,North,11,58
"March 6, 2019 at 12:00PM",Thunderstorms,33,23,33,Partly Cloudy,11,North,11,59
"March 6, 2019 at 01:00PM",Thunderstorms,28,22,34,Partly Cloudy,11,North,11,53
"March 6, 2019 at 02:00PM",Thunderstorms,30,23,34,Mostly Cloudy,11,Northeast,9,54
"March 6, 2019 at 03:00PM",Thunderstorms,28,23,26,Rain,13,East,5,90
"March 6, 2019 at 04:00PM",Thunderstorms Early,,23,26,Rain,11,Southeast,2,90
"March 6, 2019 at 05:00PM",Thunderstorms,,23,26,Rain,8,Southeast,1,90
"March 6, 2019 at 06:00PM",Thunderstorms,,22,26,Rain,10,East,0,90
"March 6, 2019 at 07:00PM",Scattered Thunderstorms,,23,27,Rain Shower,8,Northeast,0,79
"March 6, 2019 at 08:00PM",Scattered Thunderstorms,,23,26,Mostly Cloudy,8,North,0,79
"March 6, 2019 at 09:00PM",Cloudy,,23,26,Partly Cloudy,6,North,0,84
"March 6, 2019 at 10:00PM",Partly Cloudy,,23,26,Partly Cloudy,6,North,0,86
"March 6, 2019 at 11:00PM",Partly Cloudy,,23,26,Partly Cloudy,8,North,0,84
"March 7, 2019 at 12:00AM",Partly Cloudy,,23,24,Partly Cloudy,8,North,0,91
"March 7, 2019 at 01:00AM",Mostly Cloudy,,23,24,Partly Cloudy,8,North,0,91
"March 7, 2019 at 02:01AM",Partly Cloudy,,23,24,Partly Cloudy,8,North,0,91
"March 7, 2019 at 03:01AM",Partly Cloudy,,23,24,Partly Cloudy,8,North,0,92
"March 7, 2019 at 04:00AM",Isolated Thunderstorms,36,23,24,Partly Cloudy,8,North,0,89
"March 7, 2019 at 05:00AM",Isolated Thunderstorms,36,23,24,Partly Cloudy,10,Northeast,0,90
"March 7, 2019 at 06:00AM",PM Thunderstorms,36,23,23,Partly Cloudy,8,Northeast,0,91
"March 7, 2019 at 07:00AM",PM Thunderstorms,36,23,25,Fair,10,North,1,84
"March 7, 2019 at 08:00AM",PM Thunderstorms,36,23,28,Sunny,11,Northeast,2,77
"March 7, 2019 at 09:00AM",PM Thunderstorms,36,23,31,Fair,14,North,5,64
"March 7, 2019 at 10:00AM",PM Thunderstorms,36,23,33,Sunny,16,North,9,57
"March 7, 2019 at 11:00AM",PM Thunderstorms,36,23,34,Sunny,16,North,11,54
"March 7, 2019 at 12:00PM",PM Thunderstorms,36,23,36,Sunny,14,North,11,49
"March 7, 2019 at 01:00PM",Scattered Thunderstorms,36,22,37,Sunny,14,North,11,44
"March 7, 2019 at 02:00PM",Scattered Thunderstorms,37,23,37,Partly Cloudy,13,Northeast,10,44
"March 7, 2019 at 03:00PM",Scattered Thunderstorms,37,23,36,Partly Cloudy,11,Northeast,6,45
"March 7, 2019 at 04:00PM",Thunderstorms Early,,23,36,Partly Cloudy,10,Northeast,3,47
"March 7, 2019 at 05:00PM",Thunderstorms Early,,23,34,Mostly Cloudy,8,Northeast,1,51
"March 7, 2019 at 06:00PM",Thunderstorms Early,,23,31,Mostly Cloudy,8,Northeast,0,71
"March 7, 2019 at 07:00PM",Thunderstorms Early,,23,29,Mostly Cloudy,8,Northwest,0,71
"March 7, 2019 at 08:00PM",Partly Cloudy,,23,28,Mostly Cloudy,6,Northwest,0,77
"March 7, 2019 at 09:00PM",Partly Cloudy,,23,27,Partly Cloudy,6,Northwest,0,84
"March 7, 2019 at 10:00PM",Partly Cloudy,,23,26,Partly Cloudy,8,Northwest,0,85
"March 7, 2019 at 11:00PM",Partly Cloudy,,23,26,Partly Cloudy,10,Northwest,0,84
"March 8, 2019 at 12:00AM",Partly Cloudy,,23,26,Partly Cloudy,10,North,0,85
"March 8, 2019 at 01:00AM",Partly Cloudy,,23,25,Partly Cloudy,10,North,0,88
"March 8, 2019 at 02:05AM",Partly Cloudy,,23,24,Partly Cloudy,10,North,0,90
"March 8, 2019 at 03:01AM",Partly Cloudy,,23,24,Partly Cloudy,10,North,0,89
"March 8, 2019 at 04:00AM",Partly Cloudy,37,23,24,Partly Cloudy,10,North,0,90
"March 8, 2019 at 05:00AM",Partly Cloudy,38,23,24,Partly Cloudy,10,North,0,91
"March 8, 2019 at 06:00AM",Partly Cloudy,37,23,24,Partly Cloudy,11,North,0,90
"March 8, 2019 at 07:00AM",Partly Cloudy,38,23,26,Sunny,13,North,0,83
"March 8, 2019 at 08:00AM",Partly Cloudy,38,23,28,Sunny,14,North,2,77
"March 8, 2019 at 09:00AM",Partly Cloudy,38,23,31,Sunny,18,North,5,68
"March 8, 2019 at 10:05AM",Mostly Sunny,38,23,32,Sunny,14,North,9,61
"March 8, 2019 at 11:00AM",Mostly Sunny,37,23,34,Fair,14,Northwest,11,55
"March 8, 2019 at 12:00PM",Mostly Sunny,38,23,36,Fair,13,North,11,48
"March 8, 2019 at 01:00PM",Mostly Sunny,38,23,37,Partly Cloudy,13,North,11,43
"March 8, 2019 at 02:00PM",Mostly Sunny,38,23,38,Fair,10,Northeast,10,40
"March 8, 2019 at 03:00PM",Scattered Thunderstorms,37,22,38,Fair,8,East,6,39
